module,d_in,a,b,k,m,null_kind,n_blocks,raw,cond,null_iso,null_act_raw,null_act_cond,excess_over_iso,excess_raw,excess_cond,h0_excess,excess_raw_corrected
encoder.layers.0.self_attn.v_proj,768,gtsrb,svhn,8,18,lora,24,0.6702628135681152,0.6675119400024414,0.010416666666666666,0.483287048060447,0.48273796448484063,0.6598461469014486,0.18697576550766826,0.18477397551760077,0.0,0.18697576550766826
encoder.layers.0.self_attn.v_proj,768,mnist,resisc45,8,18,lora,24,0.776347279548645,0.7766658663749695,0.010416666666666666,0.5025192126631737,0.5024242508225143,0.7659306128819784,0.27382806688547134,0.2742416155524552,0.0,0.27382806688547134
encoder.layers.0.self_attn.v_proj,768,mnist,stanford-cars,8,18,lora,24,0.7318909168243408,0.7336831092834473,0.010416666666666666,0.4936692342162132,0.4940061173401773,0.7214742501576742,0.2382216826081276,0.23967699194326997,0.0,0.2382216826081276
encoder.layers.0.self_attn.v_proj,768,mnist,sun397,8,18,lora,24,0.7521092891693115,0.7561113834381104,0.010416666666666666,0.49433336267247796,0.4940164675936103,0.7416926225026449,0.25777592649683356,0.26209491584450006,0.0,0.25777592649683356
encoder.layers.0.self_attn.v_proj,768,mnist,svhn,8,18,lora,24,0.6659723520278931,0.6669823527336121,0.010416666666666666,0.4937389944680035,0.4939866801723838,0.6555556853612264,0.17223335755988955,0.17299567256122828,0.0,0.17223335755988955
encoder.layers.0.self_attn.v_proj,768,resisc45,stanford-cars,8,18,lora,24,0.8244787454605103,0.8264106512069702,0.010416666666666666,0.49802406365051866,0.4980179429985583,0.8140620787938436,0.3264546818099916,0.32839270820841193,0.0,0.3264546818099916
encoder.layers.0.self_attn.v_proj,768,resisc45,sun397,8,18,lora,24,0.8427913188934326,0.8466857075691223,0.010416666666666666,0.5003771847113967,0.5008126352913678,0.832374652226766,0.3424141341820359,0.34587307227775455,0.0,0.3424141341820359
encoder.layers.0.self_attn.v_proj,768,resisc45,svhn,8,18,lora,24,0.7240602970123291,0.7229765057563782,0.010416666666666666,0.48913989402353764,0.4890837278217077,0.7136436303456625,0.23492040298879147,0.23389277793467045,0.0,0.23492040298879147
encoder.layers.0.self_attn.v_proj,768,stanford-cars,sun397,8,18,lora,24,0.9170786738395691,0.9167101979255676,0.010416666666666666,0.5038098534569144,0.5039918469265103,0.9066620071729025,0.41326882038265467,0.4127183509990573,0.0,0.41326882038265467
encoder.layers.0.self_attn.v_proj,768,stanford-cars,svhn,8,18,lora,24,0.6755786538124084,0.6743312478065491,0.010416666666666666,0.48860229551792145,0.48862254014238715,0.6651619871457418,0.186976358294487,0.18570870766416192,0.0,0.186976358294487
encoder.layers.0.self_attn.v_proj,768,sun397,svhn,8,18,lora,24,0.719781219959259,0.7191884517669678,0.010416666666666666,0.49241408985108137,0.4926588134840131,0.7093645532925924,0.22736713010817766,0.2265296382829547,0.0,0.22736713010817766
